100.37141921730927,-0.0,-641.38630323649352,-679.39626854001187,111.76837507020126,-0.0,-222.89500591652617,340.15106488355616,-0.0,-0.0,-0.0,-0.0,-394.46722652922006,-113.18475752139015,-287.23928741529738,-0.0,579.47673546801093,-0.0,-16.642143151902054,-0.0,-393.78860048219212,-0.0,-0.0,12.724672950743496,-0.0,31.957201546111413,-0.0,-0.0
-100.37141921730927,0.0,641.38630323649352,679.39626854001187,-111.76837507020126,0.0,222.89500591652617,-340.15106488355616,0.0,0.0,0.0,0.0,394.46722652922006,113.18475752139015,287.23928741529738,0.0,-579.47673546801093,0.0,16.642143151902054,0.0,393.78860048219212,0.0,0.0,-12.724672950743496,0.0,-31.957201546111413,0.0,0.0
-100.37141921730927,0.0,641.38630323649352,679.39626854001187,-111.76837507020126,0.0,222.89500591652617,-340.15106488355616,0.0,0.0,0.0,0.0,394.46722652922006,113.18475752139015,287.23928741529738,0.0,-579.47673546801093,0.0,16.642143151902054,0.0,393.78860048219212,0.0,0.0,-12.724672950743496,0.0,-31.957201546111413,0.0,0.0
-100.37141921730927,0.0,641.38630323649352,679.39626854001187,-111.76837507020126,0.0,222.89500591652617,-340.15106488355616,0.0,0.0,0.0,0.0,394.46722652922006,113.18475752139015,287.23928741529738,0.0,-579.47673546801093,0.0,16.642143151902054,0.0,393.78860048219212,0.0,0.0,-12.724672950743496,0.0,-31.957201546111413,0.0,0.0
100.37141921730927,-0.0,-641.38630323649352,-679.39626854001187,111.76837507020126,-0.0,-222.89500591652617,340.15106488355616,-0.0,-0.0,-0.0,-0.0,-394.46722652922006,-113.18475752139015,-287.23928741529738,-0.0,579.47673546801093,-0.0,-16.642143151902054,-0.0,-393.78860048219212,-0.0,-0.0,12.724672950743496,-0.0,31.957201546111413,-0.0,-0.0
100.37141921730927,-0.0,-641.38630323649352,-679.39626854001187,111.76837507020126,-0.0,-222.89500591652617,340.15106488355616,-0.0,-0.0,-0.0,-0.0,-394.46722652922006,-113.18475752139015,-287.23928741529738,-0.0,579.47673546801093,-0.0,-16.642143151902054,-0.0,-393.78860048219212,-0.0,-0.0,12.724672950743496,-0.0,31.957201546111413,-0.0,-0.0
-100.37141921730927,0.0,641.38630323649352,679.39626854001187,-111.76837507020126,0.0,222.89500591652617,-340.15106488355616,0.0,0.0,0.0,0.0,394.46722652922006,113.18475752139015,287.23928741529738,0.0,-579.47673546801093,0.0,16.642143151902054,0.0,393.78860048219212,0.0,0.0,-12.724672950743496,0.0,-31.957201546111413,0.0,0.0
100.37141921730927,-0.0,-641.38630323649352,-679.39626854001187,111.76837507020126,-0.0,-222.89500591652617,340.15106488355616,-0.0,-0.0,-0.0,-0.0,-394.46722652922006,-113.18475752139015,-287.23928741529738,-0.0,579.47673546801093,-0.0,-16.642143151902054,-0.0,-393.78860048219212,-0.0,-0.0,12.724672950743496,-0.0,31.957201546111413,-0.0,-0.0
-100.37141921730927,0.0,641.38630323649352,679.39626854001187,-111.76837507020126,0.0,222.89500591652617,-340.15106488355616,0.0,0.0,0.0,0.0,394.46722652922006,113.18475752139015,287.23928741529738,0.0,-579.47673546801093,0.0,16.642143151902054,0.0,393.78860048219212,0.0,0.0,-12.724672950743496,0.0,-31.957201546111413,0.0,0.0
-100.37141921730927,0.0,641.38630323649352,679.39626854001187,-111.76837507020126,0.0,222.89500591652617,-340.15106488355616,0.0,0.0,0.0,0.0,394.46722652922006,113.18475752139015,287.23928741529738,0.0,-579.47673546801093,0.0,16.642143151902054,0.0,393.78860048219212,0.0,0.0,-12.724672950743496,0.0,-31.957201546111413,0.0,0.0
100.37141921730927,-0.0,-641.38630323649352,-679.39626854001187,111.76837507020126,-0.0,-222.89500591652617,340.15106488355616,-0.0,-0.0,-0.0,-0.0,-394.46722652922006,-113.18475752139015,-287.23928741529738,-0.0,579.47673546801093,-0.0,-16.642143151902054,-0.0,-393.78860048219212,-0.0,-0.0,12.724672950743496,-0.0,31.957201546111413,-0.0,-0.0
100.37141921730927,-0.0,-641.38630323649352,-679.39626854001187,111.76837507020126,-0.0,-222.89500591652617,340.15106488355616,-0.0,-0.0,-0.0,-0.0,-394.46722652922006,-113.18475752139015,-287.23928741529738,-0.0,579.47673546801093,-0.0,-16.642143151902054,-0.0,-393.78860048219212,-0.0,-0.0,12.724672950743496,-0.0,31.957201546111413,-0.0,-0.0
