-59319634674.485062,-10099441495.991322,-0.0,-0.0,-0.0,-0.0,118953286017.22699,-0.0,-0.0,42094660787.181,-0.0,-0.0,-0.0,-21783470330.423401
59319634674.485062,10099441495.991322,0.0,0.0,0.0,0.0,-118953286017.22699,0.0,0.0,-42094660787.181,0.0,0.0,0.0,21783470330.423401
59319634674.485062,10099441495.991322,0.0,0.0,0.0,0.0,-118953286017.22699,0.0,0.0,-42094660787.181,0.0,0.0,0.0,21783470330.423401
59319634674.485062,10099441495.991322,0.0,0.0,0.0,0.0,-118953286017.22699,0.0,0.0,-42094660787.181,0.0,0.0,0.0,21783470330.423401
-59319634674.485062,-10099441495.991322,-0.0,-0.0,-0.0,-0.0,118953286017.22699,-0.0,-0.0,42094660787.181,-0.0,-0.0,-0.0,-21783470330.423401
-59319634674.485062,-10099441495.991322,-0.0,-0.0,-0.0,-0.0,118953286017.22699,-0.0,-0.0,42094660787.181,-0.0,-0.0,-0.0,-21783470330.423401
59319634674.485062,10099441495.991322,0.0,0.0,0.0,0.0,-118953286017.22699,0.0,0.0,-42094660787.181,0.0,0.0,0.0,21783470330.423401
-59319634674.485062,-10099441495.991322,-0.0,-0.0,-0.0,-0.0,118953286017.22699,-0.0,-0.0,42094660787.181,-0.0,-0.0,-0.0,-21783470330.423401
59319634674.485062,10099441495.991322,0.0,0.0,0.0,0.0,-118953286017.22699,0.0,0.0,-42094660787.181,0.0,0.0,0.0,21783470330.423401
59319634674.485062,10099441495.991322,0.0,0.0,0.0,0.0,-118953286017.22699,0.0,0.0,-42094660787.181,0.0,0.0,0.0,21783470330.423401
-59319634674.485062,-10099441495.991322,-0.0,-0.0,-0.0,-0.0,118953286017.22699,-0.0,-0.0,42094660787.181,-0.0,-0.0,-0.0,-21783470330.423401
-59319634674.485062,-10099441495.991322,-0.0,-0.0,-0.0,-0.0,118953286017.22699,-0.0,-0.0,42094660787.181,-0.0,-0.0,-0.0,-21783470330.423401
59319634674.485062,10099441495.991322,0.0,0.0,0.0,0.0,-118953286017.22699,0.0,0.0,-42094660787.181,0.0,0.0,0.0,21783470330.423401
59319634674.485062,10099441495.991322,0.0,0.0,0.0,0.0,-118953286017.22699,0.0,0.0,-42094660787.181,0.0,0.0,0.0,21783470330.423401
0.0,-47166426679.258858,0.0,0.0,0.0,125362314286.08606,0.0,81790437867.449966,-60017719494.110664,145316351512.99561,-59945850161.908836,59054818496.246704,0.0,0.0
0.0,-18120148419.914024,0.0,0.0,0.0,48161031077.783607,0.0,31421817971.630951,-23057290145.244072,55826867597.196869,-23029679765.191479,22687367931.004112,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-4302124501.4573936,0.0,0.0,0.0,11434495292.956709,0.0,7460235415.4850349,-5474311278.9325209,13254534640.873438,-5467755963.2824421,5386483553.4285669,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
0.0,-4090990338.224607,0.0,0.0,0.0,10873327759.369568,0.0,7094111524.5017662,-5205650032.4340343,12604045544.267149,-5199416430.1802168,5122132603.6977892,0.0,0.0
0.0,-0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.0,-0.0,0.0,0.0,0.0
